analysis_id,arm_id,section,metric,region,value,unit,reference,value_type,source,status,notes
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.phase_deg,far-wake,8.137980951574173,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.rel_L2,far-core,0.28505577663469245,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.amp_ratio,far-core,0.8387517940246543,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.corr,far-core,0.9765788676166033,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.phase_deg,far-core,8.00597546735443,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.rel_L2,other,11.220070420706785,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.amp_ratio,other,11.489159861210812,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.corr,other,0.35065447214748047,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.phase_deg,other,-28.052853985750083,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.rel_L2,whole-domain,0.3899240721288184,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.amp_ratio,whole-domain,0.864772839549277,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.corr,whole-domain,0.937195309819395,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.phase_deg,whole-domain,10.102353702792673,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a04_prior_attribution_summary.csv,accepted,201-snapshot common-contract evaluation.
A04,pressure_only_physics_karman_prior,prior_attribution,field.u.rel_L2_reduction_pct,near-cylinder,96.9610028486,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.v.rel_L2_reduction_pct,near-cylinder,96.5911222534,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.p.rel_L2_reduction_pct,near-cylinder,97.7896303429,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.rel_L2_reduction_pct,near-cylinder,62.5938898666,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,First-harmonic v1 relative L2 reduction; positive is better.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.amplitude_abs_error_reduction_pct,near-cylinder,38.925998524,percent,ideal_amplitude_ratio_1,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute distance from amplitude ratio 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.correlation_gain_pp,near-cylinder,20.8598154869,percentage_points,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Signed increase in normalized complex correlation; ideal value is 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.phase_abs_error_reduction_pct,near-cylinder,80.7656876478,percent,ideal_phase_0_deg,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute phase offset from zero degrees.
A04,pressure_only_physics_karman_prior,prior_attribution,field.u.rel_L2_reduction_pct,near-wake,66.1695507495,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.v.rel_L2_reduction_pct,near-wake,51.7356335705,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.p.rel_L2_reduction_pct,near-wake,66.2143293917,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.rel_L2_reduction_pct,near-wake,36.6639784529,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,First-harmonic v1 relative L2 reduction; positive is better.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.amplitude_abs_error_reduction_pct,near-wake,-59.6157573361,percent,ideal_amplitude_ratio_1,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute distance from amplitude ratio 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.correlation_gain_pp,near-wake,8.44567526175,percentage_points,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Signed increase in normalized complex correlation; ideal value is 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.phase_abs_error_reduction_pct,near-wake,50.6866231707,percent,ideal_phase_0_deg,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute phase offset from zero degrees.
A04,pressure_only_physics_karman_prior,prior_attribution,field.u.rel_L2_reduction_pct,far-wake,20.6000056672,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.v.rel_L2_reduction_pct,far-wake,-4.02055761268,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.p.rel_L2_reduction_pct,far-wake,-74.7622548017,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.rel_L2_reduction_pct,far-wake,-1.63517849175,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,First-harmonic v1 relative L2 reduction; positive is better.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.amplitude_abs_error_reduction_pct,far-wake,16.8860843569,percent,ideal_amplitude_ratio_1,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute distance from amplitude ratio 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.correlation_gain_pp,far-wake,-0.176782807044,percentage_points,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Signed increase in normalized complex correlation; ideal value is 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.phase_abs_error_reduction_pct,far-wake,-51.5942712562,percent,ideal_phase_0_deg,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute phase offset from zero degrees.
A04,pressure_only_physics_karman_prior,prior_attribution,field.u.rel_L2_reduction_pct,far-core,26.0109195704,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.v.rel_L2_reduction_pct,far-core,9.03720345942,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.p.rel_L2_reduction_pct,far-core,-42.6166302761,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.rel_L2_reduction_pct,far-core,-1.10916150056,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,First-harmonic v1 relative L2 reduction; positive is better.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.amplitude_abs_error_reduction_pct,far-core,15.9175822396,percent,ideal_amplitude_ratio_1,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute distance from amplitude ratio 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.correlation_gain_pp,far-core,-0.0967182654036,percentage_points,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Signed increase in normalized complex correlation; ideal value is 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.phase_abs_error_reduction_pct,far-core,-55.0683248014,percent,ideal_phase_0_deg,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute phase offset from zero degrees.
A04,pressure_only_physics_karman_prior,prior_attribution,field.u.rel_L2_reduction_pct,other,-14.0224194123,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.v.rel_L2_reduction_pct,other,-5.4404677057,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.p.rel_L2_reduction_pct,other,30.0689169302,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.rel_L2_reduction_pct,other,-1199.10996974,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,First-harmonic v1 relative L2 reduction; positive is better.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.amplitude_abs_error_reduction_pct,other,-1538.90621602,percent,ideal_amplitude_ratio_1,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute distance from amplitude ratio 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.correlation_gain_pp,other,-20.5326256257,percentage_points,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Signed increase in normalized complex correlation; ideal value is 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.phase_abs_error_reduction_pct,other,-69.2426277699,percent,ideal_phase_0_deg,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute phase offset from zero degrees.
A04,pressure_only_physics_karman_prior,prior_attribution,field.u.rel_L2_reduction_pct,whole-domain,75.4108647465,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.v.rel_L2_reduction_pct,whole-domain,66.7954851708,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,field.p.rel_L2_reduction_pct,whole-domain,54.5644668539,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Positive values indicate lower relative L2 after adding the network.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.rel_L2_reduction_pct,whole-domain,18.5057043643,percent,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,First-harmonic v1 relative L2 reduction; positive is better.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.amplitude_abs_error_reduction_pct,whole-domain,15.2599578849,percent,ideal_amplitude_ratio_1,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute distance from amplitude ratio 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.correlation_gain_pp,whole-domain,5.41679331468,percentage_points,karman_prior_only,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Signed increase in normalized complex correlation; ideal value is 1.
A04,pressure_only_physics_karman_prior,prior_attribution,v1_mode.v.phase_abs_error_reduction_pct,whole-domain,-83.403723286,percent,ideal_phase_0_deg,derived_change,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,Reduction in absolute phase offset from zero degrees.
A04,pressure_only_physics_karman_prior,prior_attribution,learned_correction_snapshot.u.rms_abs_per_node,near-cylinder,0.897572012619,field_units,hybrid_minus_karman_prior,snapshot_correction,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,"Representative snapshot index 100, t=410; not time-averaged."
A04,pressure_only_physics_karman_prior,prior_attribution,learned_correction_snapshot.u.relative_to_reference_rms,near-cylinder,1.97509705754,ratio,CFD_snapshot_rms,snapshot_correction,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,"Representative snapshot index 100, t=410; not time-averaged."
A04,pressure_only_physics_karman_prior,prior_attribution,learned_correction_snapshot.u.relative_to_prior_rms,near-cylinder,0.779410471206,ratio,Karman_prior_snapshot_rms,snapshot_correction,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,"Representative snapshot index 100, t=410; not time-averaged."
A04,pressure_only_physics_karman_prior,prior_attribution,learned_correction_snapshot.v.rms_abs_per_node,near-cylinder,0.471568989222,field_units,hybrid_minus_karman_prior,snapshot_correction,modes_experiment/fresh_analysis/derived/a04_prior_attribution_changes.csv,accepted,"Representative snapshot index 100, t=410; not time-averaged."
